Buderim Gastroenterology Centre,Private,"Suite 5, 102 Wises Road","Maroochydore, Qld 4558","
07 5475 4464
",http://www.buderimgastro.com.au/,< 50,,[]
Buderim Private Hospital,Private,12 Elsa Wilson Drive,"Buderim, Qld 4556","
07 5430 3303
",http://buderimprivatehospital.com.au/,100–199,Member of UnitingCare Health,"['Coronary care unit', 'Intensive care unit', 'Obstetric services', 'Psychiatric unit']"
Buderim Private Hospital,Private,Second Ave & Memorial Avenue,"Maroochydore, QLD 4558","
07 5444 9033
",http://www.curagroup.com.au/sunshine-coast-day-surgery,not available,,[]
Bulahdelah Hospital,Public,Richmond Street,"Bulahdelah, NSW 2423","
02 4987 9900
",http://www.curagroup.com.au/sunshine-coast-day-surgery,< 50,,"['Domiciliary care unit', 'Emergency department']"
Bulli Hospital,Public,Hospital Road,"Bulli, NSW 2516","
02 4284 4344
",http://www.islhd.health.nsw.gov.au/Bulli_Hospital/default.asp,50–99,,"['Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit']"
Bundaberg Base Hospital,Public,Bourbong Street,"Bundaberg, Qld 4670","
07 4150 2222
",http://www.health.qld.gov.au/services/widebay/wb-bundaberg.asp,200–500,,"['Acute renal dialysis unit', 'Coronary care unit', 'Emergency department', 'Hospice care unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Bundoora Extended Care Centre,Public,1231 Plenty Road,"Bundoora, Vic 3083","
03 9495 3100
",http://www.health.qld.gov.au/services/widebay/wb-bundaberg.asp,50–99,,"['Domiciliary care unit', 'Geriatric assessment unit', 'Nursing home care unit', 'Psychiatric unit', 'Rehabilitation unit']"
Burnside War Memorial Hospital,Private,120 Kensington Road,"Toorak Gardens, SA 5065","
08 8202 7222
",http://www.burnsidehospital.asn.au,50–99,,['Obstetric services']
Burra Hospital,Public,46 Commercial Street,"Burra, SA 5417","
08 8892 2300
",http://www.sahealth.sa.gov.au/burrahospital,< 50,,"['Emergency services', 'Nursing home care unit']"
Busselton Health Campus,Public,Mill Road,"Busselton, WA 6280","
08 9753 6000
",http://www.wacountry.health.wa.gov.au/bhc,50–99,,"['Domiciliary care unit', 'Emergency services', 'Geriatric assessment unit', 'Hospice care unit', 'Maintenance renal dialysis unit', 'Obstetric services']"
Byron Bay Hospital,Public,10 Shirley Street,"Byron Bay, NSW 2481","
02 6685 6200
",http://www.wacountry.health.wa.gov.au/bhc,< 50,,['Domiciliary care unit']
Byron Central Hospital,Public,54 Ewingsdale Road,"Ewingsdale, NSW 2481","
02 6639 9400
",http://www.nnswlhd.health.nsw.gov.au/about/hospitals/byron-central-hospital/default.asp,< 50,,[]
Caboolture Hospital,Public,McKean Street,"Caboolture, Qld 4510","
07 5433 8888
",http://www.health.qld.gov.au/services/metronorth/metronorth_cabool_hosp.asp,200–500,,"['Emergency department', 'Geriatric assessment unit', 'Obstetric services', 'Paediatric service', 'Psychiatric unit']"
Caboolture Private Hospital,Private,McKean Street,"Caboolture, Qld 4510","
07 5495 9400
",http://www.cabooltureprivate.com.au,< 50,Member of Ramsay Health Care Australia Pty Ltd,[]
Cabrini Brighton,Private,243 New Street,"Brighton, Vic 3186","
03 9508 8777
",http://www.cabrini.com.au,100–199,Member of Cabrini,[]
Cabrini Health Elsternwick Rehabilitation - Glenhuntly Rd,Private,494 Glenhuntly Road,"Elsternwick, Vic 3185","
03 9508 5200
",http://www.cabrini.com.au,< 50,Member of Cabrini,[]
Cabrini Health Elsternwick Rehabilitation - Hopetoun,Private,2-6 Hopetoun Street,"Elsternwick, Vic 3185","
03 9508 5100
",http://www.cabrini.com.au,< 50,Member of Cabrini,[]
Cabrini Malvern,Private,183 Wattletree Road,"Malvern, Vic 3144","
03 9508 1222
",http://www.cabrini.com.au,> 500,Member of Cabrini,"['Coronary care unit', 'Emergency department', 'Intensive care unit', 'Obstetric services', 'Paediatric service']"
Cabrini Prahran,Private,646 High Street,"Prahran, Vic 3181","
03 95081000
",http://www.cabrini.com.au,< 50,Member of Cabrini,['Hospice care unit']
Cairns Day Surgery,Private,156-160 Grafton Street,"Cairns, Qld 4870","
07 4051 5454
",http://www.cabrini.com.au,not available,Member of Ramsay Health Care Australia Pty Ltd,[]
Cairns Hospital,Public,The Esplanade,"Cairns, Qld 4870","
07 4226 0000
",http://www.health.qld.gov.au/services/cairns-hinterland/cairns_cairns_hosp.asp,200–500,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'Alcohol and drug unit', 'Coronary care unit', 'Diabetes unit', 'Emergency department', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Major plastic or reconstructive surgery unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit', 'Sleep centre']"
Cairns Private Hospital,Private,1 Upward Street,"Cairns, Qld 4870","
07 4052 5200
",http://www.cairnsph.com.au,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'Coronary care unit', 'Intensive care unit', 'Obstetric services', 'Paediatric service']"
Caloundra Health Service,Public,West Terrace,"Caloundra, Qld 4551","
07 5436 8500
",http://www.health.qld.gov.au/services/sunshinecoast/caloundra.asp,50–99,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'Hospice care unit', 'Rehabilitation unit']"
Caloundra Private Clinic,Private,96 Beerburrum Street,"Caloundra, Qld 4551","
07 5491 1522
",http://www.caloundraprivateclinic.com.au/,50–99,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'Paediatric service']"
Calvary Central Districts Hospital,Private,25-37 Jarvis Road,"Elizabeth Vale, SA 5112","
08 8250 4111
",http://www.calvarycentraldistricts.org.au,50–99,Member of Calvary Health Care Adelaide,"['Coronary care unit', 'Psychiatric unit']"
Calvary Health Care Bethlehem,Public,476 Kooyong Road,"Caulfield, Vic 3162","
03 9596 2853
",http://www.bethlehem.org.au/,50–99,Member of Calvary Health Care Adelaide,"['Geriatric assessment unit', 'Hospice care unit']"
Calvary Health Care Riverina,Private,Hardy Avenue,"Wagga Wagga, NSW 2650","
02 6925 3055
",http://www.calvary-wagga.com.au,50–99,,"['Coronary care unit', 'Intensive care unit', 'Obstetric services']"
Calvary Health Care Tasmania - Lenah Valley Campus,Private,49 Augusta Road,"Lenah Valley, Tas 7008","
03 6278 5333
",http://www.calvarylenahvalley.org.au,100–199,Member of Calvary Health Care Tasmania,"['Coronary care unit', 'Emergency department', 'Intensive care unit', 'Obstetric services']"
Calvary Health Care Tasmania - St John's Campus,Private,30 Cascade Road,"South Hobart, Tas 7004","
03 6323 7444
",http://www.calvarystjohns.org.au,50–99,Member of Calvary Health Care Tasmania,['Geriatric assessment unit']
Calvary Health Care Tasmania - St Luke's Campus,Private,24 Lyttleton Street,"Launceston, Tas 7250","
03 6335 3333
",http://www.calvarystlukes.org.au,50–99,Member of Calvary Health Care Tasmania,[]
Calvary Health Care Tasmania - St Vincent's Campus,Private,5 Frederick Street,"Launceston, Tas 7250","
03 6332 4999
",http://www.calvarystvincents.org.au,50–99,Member of Calvary Health Care Tasmania,[]
Calvary Hospital,Public,91-101 Rocky Point Road,"Kogarah, NSW 2217","
02 9553 3111
",http://www.seslhd.health.nsw.gov.au/Calvary_Hospital/default.asp,100–199,Member of Calvary Health Care Tasmania,"['Geriatric assessment unit', 'Hospice care unit', 'Rehabilitation unit']"
Calvary John James Hospital,Private,173 Strickland Crescent,"Deakin, ACT 2600","
02 6281 8100
",http://www.calvaryjohnjames.com.au,100–199,,"['Intensive care unit', 'Obstetric services', 'Paediatric service']"
Calvary Mater Newcastle Hospital,Public,20 Edith Street,"Waratah, NSW 2298","
02 4921 1211
",http://www.calvarymater.org.au/,100–199,,"['Alcohol and drug unit', 'Bone marrow transplantation unit', 'Coronary care unit', 'Emergency department', 'Hospice care unit', 'Intensive care unit', 'Oncology unit']"
Calvary North Adelaide Hospital,Private,89 Strangways Terrace,"Nth Adelaide, SA 5006","
08 8239 9100
",http://www.calvarynorthadelaide.org.au,100–199,Member of Calvary Health Care Adelaide,"['Hospice care unit', 'Intensive care unit', 'Obstetric services']"
Calvary Private Hospital Bruce,Private,Corner of Belconnen Way and Haydon Drive,"Bruce, ACT 2617","
02 6201 6363
",http://www.calvaryactprivate.org.au/visitors.html,50–99,,['Psychiatric unit']
Calvary Public Hospital,Public,Haydon Drive,"Bruce, ACT 2617","
02 6201 6111
",http://www.calvary-act.com.au,200–500,,"['Coronary care unit', 'Emergency department', 'Geriatric assessment unit', 'Hospice care unit', 'Obstetric services', 'Oncology unit', 'Psychiatric unit', 'Rehabilitation unit']"
Calvary Rehabilitation Hospital,Private,18 North East Road,"Walkerville, SA 5081","
08 8168 5700
",http://www.calvaryrehabsa.org.au,50–99,Member of Calvary Health Care Adelaide,['Geriatric assessment unit']
Calvary Wakefield Hospital,Private,300 Wakefield Street,"Adelaide, SA 5000","
08 8405 3333
",http://www.calvarywakefield.org.au,100–199,Member of Calvary Health Care Adelaide,"['Coronary care unit', 'Emergency department', 'Intensive care unit']"
Camden Hospital,Public,65 Menangle Road,"Camden, NSW 2570","
02 4634 3000
",https://www.swslhd.health.nsw.gov.au/ccq/,50–99,Member of Calvary Health Care Adelaide,"['Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Hospice care unit', 'Rehabilitation unit']"
Campbell Town Multi Purpose Service,Public,70 High Street,"Campbell Town, Tas 7210","
03 6774 8000
",http://www.dhhs.tas.gov.au/service_information/service_delivery_points/campbell_town_health_and_community_service,< 50,Member of Calvary Health Care Adelaide,[]
Campbelltown Hospital,Public,Therry Road,"Campbelltown, NSW 2560","
02 4634 3000
",https://www.swslhd.health.nsw.gov.au/ccq/,200–500,Member of Calvary Health Care Adelaide,"['Alcohol and drug unit', 'Clinical genetics unit', 'Coronary care unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Infectious diseases unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit']"
Campbelltown Private Hospital,Private,42 Parkside Crescent (Corner of Hyde Street),"Campbelltown, NSW 2560","
02 4621 9111
",http://www.campbelltownprivatehospital.com.au,50–99,Member of Healthscope,['Psychiatric unit']
Canberra Imaging Group Angiography/Interventional Suite,Private,173 Strickland Cresent,"Deakin, ACT 2600","
02 6203 2092
",http://www.canberraimaging.com.au,< 50,,[]
Canossa Private Hospital,Private,169 Seventeen Mile Rocks Road,"Oxley, Qld 4075","
07 3717 5555
",http://www.canossa.org.au/,50–99,,"['Geriatric assessment unit', 'Hospice care unit', 'Oncology unit', 'Rehabilitation unit', 'Sleep centre']"
Canowindra Hospital,Public,Browns Avenue,"Canowindra, NSW 2804","
02 6340 3033
",http://www.canossa.org.au/,< 50,,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit', 'Rehabilitation unit']"
Canterbury Hospital,Public,575 Canterbury Road,"Campsie, NSW 2194","
02 9787 0000
",http://www.sswahs.nsw.gov.au/Canterbury/,100–199,,"['Acute renal dialysis unit', 'Alcohol and drug unit', 'Diabetes unit', 'Emergency department', 'Geriatric assessment unit', 'Intensive care unit', 'Neonatal intensive care unit', 'Obstetric services', 'Paediatric service', 'Rehabilitation unit']"
Capricorn Coast Hospital,Public,8 Hoskyn Drive,"Yeppoon, Qld 4703","
07 4913 3000
",http://www.health.qld.gov.au/services/central-queensland/cap-coast.asp,< 50,,['Emergency services']
Careplans Assessment Victoria,Public,8 Hoskyn Drive,"Yeppoon, Qld 4703","
07 4913 3000
",http://www.health.qld.gov.au/services/central-queensland/cap-coast.asp,,,[]
Caritas Christi Hospice [Kew],Public,104 Studley Park Road,"Kew, Vic 3101","
03 9231 5000
",http://www.svhm.org.au/home/patients-and-visitors/campus-information/caritas-christi-campus,< 50,,['Hospice care unit']
Carnarvon Hospital,Public,Cleaver Street,"Carnarvon, WA 6701","
08 9941 0555
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=32,< 50,,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit', 'Obstetric services']"
Casey Hospital,Public,52 Kangan Drive,"Berwick, Vic 3806","
03 8768 1200
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=32,200–500,,"['Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Hospice care unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Casino Hospital,Public,Hotham Street,"Casino, NSW 2470","
02 6662 2111
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=32,< 50,,"['Domiciliary care unit', 'Emergency department', 'Obstetric services']"
Casterton Memorial Hospital,Public,63-69 Russell Street,"Casterton, Vic 3311","
03 5554 2555
",http://www.swarh2.com.au/cmh,< 50,,"['Domiciliary care unit', 'Emergency services', 'Maintenance renal dialysis unit', 'Nursing home care unit']"
Castle Hill Day Surgery,Private,72-74 Cecil Avenue,"Castle Hill, NSW 2154","
02 8850 0500
",http://www.chds.com.au,< 50,,[]
Castlecrag Private Hospital,Private,150 Edinburgh Road,"Castlecrag, NSW 2068","
02 9935 0200
",http://www.castlecragprivate.com.au/,< 50,Member of Ramsay Health Care Australia Pty Ltd,[]
Castlemaine Health,Public,142 Cornish Street,"Castlemaine, Vic 3450","
03 5471 1555
",http://www.mtalexhosp.vic.gov.au,50–99,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Geriatric assessment unit', 'Nursing home care unit', 'Obstetric services', 'Rehabilitation unit']"
Caulfield Hospital,Public,260-294 Kooyong Road,"Caulfield, Vic 3162","
03 9076 6000
",https://www.alfredhealth.org.au/caulfield/,200–500,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Geriatric assessment unit', 'Nursing home care unit', 'Psychiatric unit', 'Rehabilitation unit']"
Ceduna District Health Service,Public,3 Eyre Highway,"Ceduna, SA 5690","
08 8626 2150
",http://www.sahealth.sa.gov.au/cedunahospital,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Maintenance renal dialysis unit', 'Nursing home care unit', 'Obstetric services', 'Oncology unit']"
Central Coast Day Hospital,Private,"Suite 1, Fountain Corporate, 2 Ilya Avenue","Erina, NSW 2250","
02 4367 3880
",http://www.sahealth.sa.gov.au/cedunahospital,< 50,Member of PresMed Australia,[]
Central Gippsland Health Service [Maffra],Public,48 Kent Street,"Maffra, Vic 3860","
03 5147 0100
",http://www.gha.net.au,< 50,Member of PresMed Australia,['Nursing home care unit']
Central Gippsland Health Service [Sale],Public,155 Guthridge Parade,"Sale, Vic 3850","
03 5143 8600
",http://www.gha.net.au,50–99,Member of PresMed Australia,"['Acute renal dialysis unit', 'Emergency department', 'Nursing home care unit']"
Central Yorke Peninsula Hospital (Maitland),Public,65 Robert Street,"Maitland, SA 5573","
08 8862 2626
",http://www.sahealth.sa.gov.au/maitlandhospital,< 50,Member of PresMed Australia,"['Emergency services', 'Hospice care unit', 'Maintenance renal dialysis unit', 'Nursing home care unit']"
Centre for Digestive Diseases,Private,"Level 1, 229 Great North Road","Five Dock, NSW 2046","
02 9713 4011
",http://www.cdd.com.au,not available,,[]
Cessnock Hospital,Public,24 View Street,"Cessnock, NSW 2325","
02 4991 0555
",http://www.cdd.com.au,< 50,,"['Domiciliary care unit', 'Emergency department']"
Charleville Hospital,Public,72 King Street,"Charleville, Qld 4470","
07 4650 5000
",http://www.health.qld.gov.au/services/southwest/swest_cville_hosp.asp,< 50,,"['Domiciliary care unit', 'Emergency services', 'Obstetric services']"
Charters Towers Hospital,Public,137-139 Gill Street,"Charters Towers, Qld 4820","
07 4787 0333
",http://www.health.qld.gov.au/services/townsville/tville_ctowers_hc.asp,< 50,,['Emergency services']
Charters Towers Rehabilitation Unit,Public,35 Gladstone Road,"Charters Towers, Qld 4820","
07 4787 5200
",http://www.health.qld.gov.au/services/townsville/tville_ctowers_rc.asp,< 50,,['Psychiatric unit']
Chatswood Private Hospital,Private,"Suite 1, 38B Albert Avenue","Chatswood, NSW 2067","
02 9413 4822
",http://www.cphospital.com.au,< 50,Member of PresMed Australia,[]
Cherbourg Hospital,Public,Fisher Street,"Cherbourg, Qld 4605","
07 4169 8800
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-cherbourg-hs.asp,< 50,Member of PresMed Australia,"['Domiciliary care unit', 'Emergency services', 'Maintenance renal dialysis unit']"
Chermside Day Hospital,Private,1/956 Gympie Road,"Chermside, Qld 4032","
07 3120 3444
",http://www.curagroup.com.au/chermside-day-hospital,< 50,,[]
Chesterville Day Hospital,Private,28 Chesterville Road,"Cheltenham, Vic 3192","
03 9585 3777
",http://www.curagroup.com.au/chesterville-day-hospital,< 50,Member of Cura Day Hospitals Group,[]
Childers Hospital,Public,44 Broadhurst Street,"Childers, Qld 4660","
07 4192 1133
",http://www.health.qld.gov.au/services/widebay/wb-childers.asp,< 50,Member of Cura Day Hospitals Group,['Emergency services']
